,node_size,ordering_heuristic,evidence_size,evidence_type,iterations,time_taken
1433,19,min_fill,14,75% Evidence,3,0.25717973709106445
1434,19,min_fill,14,75% Evidence,4,0.2556154727935791
1435,19,min_fill,14,75% Evidence,5,0.2628650665283203
1436,19,min_fill,14,75% Evidence,6,0.27324366569519043
1437,19,min_fill,14,75% Evidence,7,0.2688577175140381
1438,19,min_fill,14,75% Evidence,8,0.263735294342041
1439,19,min_fill,14,75% Evidence,9,0.2568187713623047
1440,19,min_fill,18,Maximum Evidence,0,0.2594478130340576
1441,19,min_fill,18,Maximum Evidence,1,0.2546713352203369
1442,19,min_fill,18,Maximum Evidence,2,0.26509642601013184
1443,19,min_fill,18,Maximum Evidence,3,0.27217817306518555
1444,19,min_fill,18,Maximum Evidence,4,0.27876901626586914
1445,19,min_fill,18,Maximum Evidence,5,0.2571535110473633
1446,19,min_fill,18,Maximum Evidence,6,0.2576603889465332
1447,19,min_fill,18,Maximum Evidence,7,0.255969762802124
1448,19,min_fill,18,Maximum Evidence,8,0.25865674018859863
1449,19,min_fill,18,Maximum Evidence,9,0.2731320858001709
1450,19,random,1,Lowest Evidence,0,0.3427567481994629
1451,19,random,1,Lowest Evidence,1,0.2812080383300781
1452,19,random,1,Lowest Evidence,2,0.3750593662261963
1453,19,random,1,Lowest Evidence,3,0.34142136573791504
1454,19,random,1,Lowest Evidence,4,0.33488941192626953
1455,19,random,1,Lowest Evidence,5,0.33712124824523926
1456,19,random,1,Lowest Evidence,6,0.2847118377685547
1457,19,random,1,Lowest Evidence,7,0.3279991149902344
1458,19,random,1,Lowest Evidence,8,0.3334779739379883
1459,19,random,1,Lowest Evidence,9,0.31446242332458496
1460,19,random,5,25% Evidence,0,0.2908813953399658
1461,19,random,5,25% Evidence,1,0.28745126724243164
1462,19,random,5,25% Evidence,2,0.27024245262145996
1463,19,random,5,25% Evidence,3,0.2741854190826416
1464,19,random,5,25% Evidence,4,0.2716197967529297
1465,19,random,5,25% Evidence,5,0.2775542736053467
1466,19,random,5,25% Evidence,6,0.27298903465270996
1467,19,random,5,25% Evidence,7,0.28763246536254883
1468,19,random,5,25% Evidence,8,0.2625081539154053
1469,19,random,5,25% Evidence,9,0.2761881351470947
1470,19,random,10,50% Evidence,0,0.25817251205444336
1471,19,random,10,50% Evidence,1,0.26868677139282227
1472,19,random,10,50% Evidence,2,0.2671222686767578
1473,19,random,10,50% Evidence,3,0.2778949737548828
1474,19,random,10,50% Evidence,4,0.2683088779449463
1475,19,random,10,50% Evidence,5,0.2470414638519287
1476,19,random,10,50% Evidence,6,0.2482755184173584
1477,19,random,10,50% Evidence,7,0.24843192100524902
1478,19,random,10,50% Evidence,8,0.25767064094543457
1479,19,random,10,50% Evidence,9,0.27663183212280273
1480,19,random,14,75% Evidence,0,0.26822519302368164
1481,19,random,14,75% Evidence,1,0.25898313522338867
1482,19,random,14,75% Evidence,2,0.26326704025268555
1483,19,random,14,75% Evidence,3,0.2610936164855957
1484,19,random,14,75% Evidence,4,0.26506495475769043
1485,19,random,14,75% Evidence,5,0.26484251022338867
1486,19,random,14,75% Evidence,6,0.26639246940612793
1487,19,random,14,75% Evidence,7,0.2524139881134033
1488,19,random,14,75% Evidence,8,0.23198413848876953
1489,19,random,14,75% Evidence,9,0.24737215042114258
1490,19,random,18,Maximum Evidence,0,0.23632502555847168
1491,19,random,18,Maximum Evidence,1,0.25734806060791016
1492,19,random,18,Maximum Evidence,2,0.25887060165405273
1493,19,random,18,Maximum Evidence,3,0.24640941619873047
1494,19,random,18,Maximum Evidence,4,0.25078535079956055
1495,19,random,18,Maximum Evidence,5,0.25343894958496094
1496,19,random,18,Maximum Evidence,6,0.263139009475708
1497,19,random,18,Maximum Evidence,7,0.25791501998901367
1498,19,random,18,Maximum Evidence,8,0.2726597785949707
1499,19,random,18,Maximum Evidence,9,0.26537609100341797
1500,20,min_degree,1,Lowest Evidence,0,0.38501882553100586
1501,20,min_degree,1,Lowest Evidence,1,0.3387777805328369
1502,20,min_degree,1,Lowest Evidence,2,0.345242977142334
1503,20,min_degree,1,Lowest Evidence,3,0.43938326835632324
1504,20,min_degree,1,Lowest Evidence,4,0.37134385108947754
1505,20,min_degree,1,Lowest Evidence,5,0.3538379669189453
1506,20,min_degree,1,Lowest Evidence,6,0.3556559085845947
1507,20,min_degree,1,Lowest Evidence,7,0.41504716873168945
1508,20,min_degree,1,Lowest Evidence,8,0.3591475486755371
1509,20,min_degree,1,Lowest Evidence,9,0.3656332492828369
1510,20,min_degree,5,25% Evidence,0,0.28817129135131836
1511,20,min_degree,5,25% Evidence,1,0.2860984802246094
1512,20,min_degree,5,25% Evidence,2,0.29819321632385254
1513,20,min_degree,5,25% Evidence,3,0.2951364517211914
1514,20,min_degree,5,25% Evidence,4,0.29194116592407227
1515,20,min_degree,5,25% Evidence,5,0.29276251792907715
1516,20,min_degree,5,25% Evidence,6,0.35097765922546387
1517,20,min_degree,5,25% Evidence,7,0.2795219421386719
1518,20,min_degree,5,25% Evidence,8,0.27877259254455566
1519,20,min_degree,5,25% Evidence,9,0.27915167808532715
1520,20,min_degree,10,50% Evidence,0,0.2755470275878906
1521,20,min_degree,10,50% Evidence,1,0.2635324001312256
1522,20,min_degree,10,50% Evidence,2,0.25270819664001465
1523,20,min_degree,10,50% Evidence,3,0.25682568550109863
1524,20,min_degree,10,50% Evidence,4,0.2633364200592041
1525,20,min_degree,10,50% Evidence,5,0.2745378017425537
1526,20,min_degree,10,50% Evidence,6,0.2760884761810303
1527,20,min_degree,10,50% Evidence,7,0.26888370513916016
1528,20,min_degree,10,50% Evidence,8,0.25984907150268555
1529,20,min_degree,10,50% Evidence,9,0.25188684463500977
1530,20,min_degree,15,75% Evidence,0,0.25312042236328125
1531,20,min_degree,15,75% Evidence,1,0.26171159744262695
1532,20,min_degree,15,75% Evidence,2,0.2730522155761719
1533,20,min_degree,15,75% Evidence,3,0.280895471572876
1534,20,min_degree,15,75% Evidence,4,0.27210497856140137
1535,20,min_degree,15,75% Evidence,5,0.2705366611480713
1536,20,min_degree,15,75% Evidence,6,0.26648902893066406
1537,20,min_degree,15,75% Evidence,7,0.27372074127197266
1538,20,min_degree,15,75% Evidence,8,0.2838132381439209
1539,20,min_degree,15,75% Evidence,9,0.2843647003173828
1540,20,min_degree,19,Maximum Evidence,0,0.27970290184020996
1541,20,min_degree,19,Maximum Evidence,1,0.26995301246643066
1542,20,min_degree,19,Maximum Evidence,2,0.2803783416748047
1543,20,min_degree,19,Maximum Evidence,3,0.275515079498291
1544,20,min_degree,19,Maximum Evidence,4,0.28571081161499023
1545,20,min_degree,19,Maximum Evidence,5,0.28316354751586914
1546,20,min_degree,19,Maximum Evidence,6,0.2698075771331787
1547,20,min_degree,19,Maximum Evidence,7,0.2679722309112549
1548,20,min_degree,19,Maximum Evidence,8,0.25621700286865234
1549,20,min_degree,19,Maximum Evidence,9,0.26070427894592285
1550,20,min_fill,1,Lowest Evidence,0,0.4210948944091797
1551,20,min_fill,1,Lowest Evidence,1,0.409210205078125
1552,20,min_fill,1,Lowest Evidence,2,0.4048120975494385
1553,20,min_fill,1,Lowest Evidence,3,0.39651966094970703
1554,20,min_fill,1,Lowest Evidence,4,0.4605529308319092
1555,20,min_fill,1,Lowest Evidence,5,0.40390491485595703
1556,20,min_fill,1,Lowest Evidence,6,0.39318108558654785
1557,20,min_fill,1,Lowest Evidence,7,0.3946566581726074
1558,20,min_fill,1,Lowest Evidence,8,0.4028751850128174
1559,20,min_fill,1,Lowest Evidence,9,0.44928550720214844
1560,20,min_fill,5,25% Evidence,0,0.27800631523132324
1561,20,min_fill,5,25% Evidence,1,0.27413439750671387
1562,20,min_fill,5,25% Evidence,2,0.28950047492980957
1563,20,min_fill,5,25% Evidence,3,0.2812943458557129
1564,20,min_fill,5,25% Evidence,4,0.30182337760925293
1565,20,min_fill,5,25% Evidence,5,0.2890145778656006
1566,20,min_fill,5,25% Evidence,6,0.2731509208679199
1567,20,min_fill,5,25% Evidence,7,0.28339576721191406
1568,20,min_fill,5,25% Evidence,8,0.27402639389038086
1569,20,min_fill,5,25% Evidence,9,0.2969057559967041
1570,20,min_fill,10,50% Evidence,0,0.2941124439239502
1571,20,min_fill,10,50% Evidence,1,0.2906026840209961
1572,20,min_fill,10,50% Evidence,2,0.2809329032897949
1573,20,min_fill,10,50% Evidence,3,0.26159214973449707
1574,20,min_fill,10,50% Evidence,4,0.2620704174041748
1575,20,min_fill,10,50% Evidence,5,0.27149224281311035
1576,20,min_fill,10,50% Evidence,6,0.27596116065979004
1577,20,min_fill,10,50% Evidence,7,0.2759854793548584
1578,20,min_fill,10,50% Evidence,8,0.33258533477783203
1579,20,min_fill,10,50% Evidence,9,0.27827954292297363
1580,20,min_fill,15,75% Evidence,0,0.2716531753540039
1581,20,min_fill,15,75% Evidence,1,0.2732846736907959
1582,20,min_fill,15,75% Evidence,2,0.2802083492279053
1583,20,min_fill,15,75% Evidence,3,0.27767181396484375
1584,20,min_fill,15,75% Evidence,4,0.2615830898284912
1585,20,min_fill,15,75% Evidence,5,0.2562901973724365
1586,20,min_fill,15,75% Evidence,6,0.25746655464172363
1587,20,min_fill,15,75% Evidence,7,0.266085147857666
1588,20,min_fill,15,75% Evidence,8,0.263380765914917
1589,20,min_fill,15,75% Evidence,9,0.2627284526824951
1590,20,min_fill,19,Maximum Evidence,0,0.2655007839202881
1591,20,min_fill,19,Maximum Evidence,1,0.2609131336212158
1592,20,min_fill,19,Maximum Evidence,2,0.25887203216552734
1593,20,min_fill,19,Maximum Evidence,3,0.26172327995300293
1594,20,min_fill,19,Maximum Evidence,4,0.2675292491912842
1595,20,min_fill,19,Maximum Evidence,5,0.272662878036499
1596,20,min_fill,19,Maximum Evidence,6,0.27527332305908203
1597,20,min_fill,19,Maximum Evidence,7,0.25865650177001953
1598,20,min_fill,19,Maximum Evidence,8,0.26422786712646484
1599,20,min_fill,19,Maximum Evidence,9,0.26482391357421875
1600,20,random,1,Lowest Evidence,0,0.3728015422821045
1601,20,random,1,Lowest Evidence,1,0.4048726558685303
1602,20,random,1,Lowest Evidence,2,0.41265344619750977
1603,20,random,1,Lowest Evidence,3,0.4020729064941406
1604,20,random,1,Lowest Evidence,4,0.4194004535675049
1605,20,random,1,Lowest Evidence,5,0.4353032112121582
1606,20,random,1,Lowest Evidence,6,0.3750755786895752
1607,20,random,1,Lowest Evidence,7,0.31018543243408203
1608,20,random,1,Lowest Evidence,8,0.34710240364074707
1609,20,random,1,Lowest Evidence,9,0.32845544815063477
1610,20,random,5,25% Evidence,0,0.27558255195617676
1611,20,random,5,25% Evidence,1,0.29747867584228516
1612,20,random,5,25% Evidence,2,0.2912163734436035
1613,20,random,5,25% Evidence,3,0.29195165634155273
1614,20,random,5,25% Evidence,4,0.29413414001464844
1615,20,random,5,25% Evidence,5,0.28606700897216797
1616,20,random,5,25% Evidence,6,0.29689764976501465
1617,20,random,5,25% Evidence,7,0.29548144340515137
1618,20,random,5,25% Evidence,8,0.26775050163269043
1619,20,random,5,25% Evidence,9,0.2706465721130371
1620,20,random,10,50% Evidence,0,0.2919151782989502
1621,20,random,10,50% Evidence,1,0.2927689552307129
1622,20,random,10,50% Evidence,2,0.27770018577575684
1623,20,random,10,50% Evidence,3,0.276930570602417
1624,20,random,10,50% Evidence,4,0.2706325054168701
1625,20,random,10,50% Evidence,5,0.2694377899169922
1626,20,random,10,50% Evidence,6,0.28667402267456055
1627,20,random,10,50% Evidence,7,0.2777726650238037
1628,20,random,10,50% Evidence,8,0.27097320556640625
1629,20,random,10,50% Evidence,9,0.27779316902160645
1630,20,random,15,75% Evidence,0,0.2755250930786133
1631,20,random,15,75% Evidence,1,0.27477097511291504
1632,20,random,15,75% Evidence,2,0.2698953151702881
1633,20,random,15,75% Evidence,3,0.2526843547821045
1634,20,random,15,75% Evidence,4,0.2657186985015869
1635,20,random,15,75% Evidence,5,0.25548577308654785
1636,20,random,15,75% Evidence,6,0.25399112701416016
1637,20,random,15,75% Evidence,7,0.2632429599761963
1638,20,random,15,75% Evidence,8,0.25774693489074707
1639,20,random,15,75% Evidence,9,0.2592921257019043
1640,20,random,19,Maximum Evidence,0,0.2782318592071533
1641,20,random,19,Maximum Evidence,1,0.3311316967010498
1642,20,random,19,Maximum Evidence,2,0.27614426612854004
1643,20,random,19,Maximum Evidence,3,0.27039241790771484
1644,20,random,19,Maximum Evidence,4,0.2795264720916748
1645,20,random,19,Maximum Evidence,5,0.28772878646850586
1646,20,random,19,Maximum Evidence,6,0.2876720428466797
1647,20,random,19,Maximum Evidence,7,0.29198288917541504
1648,20,random,19,Maximum Evidence,8,0.2826576232910156
1649,20,random,19,Maximum Evidence,9,0.26204490661621094
1650,21,min_degree,1,Lowest Evidence,0,0.46472740173339844
1651,21,min_degree,1,Lowest Evidence,1,0.5466721057891846
1652,21,min_degree,1,Lowest Evidence,2,0.8597204685211182
1653,21,min_degree,1,Lowest Evidence,3,0.44777393341064453
1654,21,min_degree,1,Lowest Evidence,4,0.41344785690307617
1655,21,min_degree,1,Lowest Evidence,5,0.4101748466491699
1656,21,min_degree,1,Lowest Evidence,6,0.42474865913391113
1657,21,min_degree,1,Lowest Evidence,7,0.42972350120544434
1658,21,min_degree,1,Lowest Evidence,8,0.45815181732177734
1659,21,min_degree,1,Lowest Evidence,9,0.4201352596282959
1660,21,min_degree,5,25% Evidence,0,0.3190188407897949
1661,21,min_degree,5,25% Evidence,1,0.2843596935272217
1662,21,min_degree,5,25% Evidence,2,0.31589651107788086
1663,21,min_degree,5,25% Evidence,3,0.317568302154541
1664,21,min_degree,5,25% Evidence,4,0.3138101100921631
1665,21,min_degree,5,25% Evidence,5,0.30767154693603516
1666,21,min_degree,5,25% Evidence,6,0.3083527088165283
1667,21,min_degree,5,25% Evidence,7,0.2923877239227295
1668,21,min_degree,5,25% Evidence,8,0.31022024154663086
1669,21,min_degree,5,25% Evidence,9,0.30976128578186035
1670,21,min_degree,10,50% Evidence,0,0.2976512908935547
1671,21,min_degree,10,50% Evidence,1,0.2856123447418213
1672,21,min_degree,10,50% Evidence,2,0.2663567066192627
1673,21,min_degree,10,50% Evidence,3,0.26424145698547363
1674,21,min_degree,10,50% Evidence,4,0.2863795757293701
1675,21,min_degree,10,50% Evidence,5,0.2886314392089844
1676,21,min_degree,10,50% Evidence,6,0.28861236572265625
1677,21,min_degree,10,50% Evidence,7,0.2893702983856201
1678,21,min_degree,10,50% Evidence,8,0.287689208984375
1679,21,min_degree,10,50% Evidence,9,0.28083205223083496
1680,21,min_degree,16,75% Evidence,0,0.27753400802612305
1681,21,min_degree,16,75% Evidence,1,0.27939677238464355
1682,21,min_degree,16,75% Evidence,2,0.3045032024383545
1683,21,min_degree,16,75% Evidence,3,0.3079676628112793
1684,21,min_degree,16,75% Evidence,4,0.3083202838897705
1685,21,min_degree,16,75% Evidence,5,0.2866389751434326
1686,21,min_degree,16,75% Evidence,6,0.2937734127044678
1687,21,min_degree,16,75% Evidence,7,0.29831600189208984
1688,21,min_degree,16,75% Evidence,8,0.308213472366333
1689,21,min_degree,16,75% Evidence,9,0.3175785541534424
1690,21,min_degree,20,Maximum Evidence,0,0.3067610263824463
1691,21,min_degree,20,Maximum Evidence,1,0.2959444522857666
1692,21,min_degree,20,Maximum Evidence,2,0.3064751625061035
1693,21,min_degree,20,Maximum Evidence,3,0.28722572326660156
1694,21,min_degree,20,Maximum Evidence,4,0.31333303451538086
1695,21,min_degree,20,Maximum Evidence,5,0.2841205596923828
1696,21,min_degree,20,Maximum Evidence,6,0.2962782382965088
1697,21,min_degree,20,Maximum Evidence,7,0.2837498188018799
1698,21,min_degree,20,Maximum Evidence,8,0.2860860824584961
1699,21,min_degree,20,Maximum Evidence,9,0.28354334831237793
1700,21,min_fill,1,Lowest Evidence,0,0.5303843021392822
1701,21,min_fill,1,Lowest Evidence,1,0.7485952377319336
1702,21,min_fill,1,Lowest Evidence,2,0.4995107650756836
1703,21,min_fill,1,Lowest Evidence,3,0.5031583309173584
1704,21,min_fill,1,Lowest Evidence,4,0.49323248863220215
1705,21,min_fill,1,Lowest Evidence,5,0.5355043411254883
1706,21,min_fill,1,Lowest Evidence,6,0.5054588317871094
1707,21,min_fill,1,Lowest Evidence,7,0.4898719787597656
1708,21,min_fill,1,Lowest Evidence,8,0.5256597995758057
1709,21,min_fill,1,Lowest Evidence,9,0.658738374710083
1710,21,min_fill,5,25% Evidence,0,0.3016998767852783
1711,21,min_fill,5,25% Evidence,1,0.3223438262939453
1712,21,min_fill,5,25% Evidence,2,0.29590606689453125
1713,21,min_fill,5,25% Evidence,3,0.3101847171783447
1714,21,min_fill,5,25% Evidence,4,0.29104137420654297
1715,21,min_fill,5,25% Evidence,5,0.2865140438079834
1716,21,min_fill,5,25% Evidence,6,0.2809605598449707
1717,21,min_fill,5,25% Evidence,7,0.32060742378234863
1718,21,min_fill,5,25% Evidence,8,0.2926654815673828
1719,21,min_fill,5,25% Evidence,9,0.2931554317474365
1720,21,min_fill,10,50% Evidence,0,0.27086329460144043
1721,21,min_fill,10,50% Evidence,1,0.26822519302368164
1722,21,min_fill,10,50% Evidence,2,0.2648124694824219
1723,21,min_fill,10,50% Evidence,3,0.28755855560302734
1724,21,min_fill,10,50% Evidence,4,0.2910752296447754
1725,21,min_fill,10,50% Evidence,5,0.2742648124694824
1726,21,min_fill,10,50% Evidence,6,0.28523969650268555
1727,21,min_fill,10,50% Evidence,7,0.27048611640930176
1728,21,min_fill,10,50% Evidence,8,0.27075815200805664
1729,21,min_fill,10,50% Evidence,9,0.2895627021789551
1730,21,min_fill,16,75% Evidence,0,0.28910255432128906
1731,21,min_fill,16,75% Evidence,1,0.2878997325897217
1732,21,min_fill,16,75% Evidence,2,0.28754329681396484
1733,21,min_fill,16,75% Evidence,3,0.2817699909210205
1734,21,min_fill,16,75% Evidence,4,0.2750277519226074
1735,21,min_fill,16,75% Evidence,5,0.2866020202636719
1736,21,min_fill,16,75% Evidence,6,0.3044257164001465
1737,21,min_fill,16,75% Evidence,7,0.2937510013580322
1738,21,min_fill,16,75% Evidence,8,0.2870030403137207
1739,21,min_fill,16,75% Evidence,9,0.2716679573059082
1740,21,min_fill,20,Maximum Evidence,0,0.3422689437866211
1741,21,min_fill,20,Maximum Evidence,1,0.28928613662719727
1742,21,min_fill,20,Maximum Evidence,2,0.2802727222442627
1743,21,min_fill,20,Maximum Evidence,3,0.2791755199432373
1744,21,min_fill,20,Maximum Evidence,4,0.27036190032958984
1745,21,min_fill,20,Maximum Evidence,5,0.2778778076171875
1746,21,min_fill,20,Maximum Evidence,6,0.26931047439575195
1747,21,min_fill,20,Maximum Evidence,7,0.29970479011535645
1748,21,min_fill,20,Maximum Evidence,8,0.2896125316619873
1749,21,min_fill,20,Maximum Evidence,9,0.28141140937805176
1750,21,random,1,Lowest Evidence,0,0.5148172378540039
1751,21,random,1,Lowest Evidence,1,0.4998290538787842
1752,21,random,1,Lowest Evidence,2,0.42383885383605957
1753,21,random,1,Lowest Evidence,3,0.46600818634033203
1754,21,random,1,Lowest Evidence,4,0.45583295822143555
1755,21,random,1,Lowest Evidence,5,0.4694850444793701
1756,21,random,1,Lowest Evidence,6,0.3740878105163574
1757,21,random,1,Lowest Evidence,7,0.40278124809265137
1758,21,random,1,Lowest Evidence,8,0.3927760124206543
1759,21,random,1,Lowest Evidence,9,0.4063582420349121
1760,21,random,5,25% Evidence,0,0.2908940315246582
1761,21,random,5,25% Evidence,1,0.2852816581726074
1762,21,random,5,25% Evidence,2,0.28762102127075195
1763,21,random,5,25% Evidence,3,0.2910168170928955
1764,21,random,5,25% Evidence,4,0.29303789138793945
1765,21,random,5,25% Evidence,5,0.30413126945495605
1766,21,random,5,25% Evidence,6,0.3255751132965088
1767,21,random,5,25% Evidence,7,0.3218674659729004
1768,21,random,5,25% Evidence,8,0.30237388610839844
1769,21,random,5,25% Evidence,9,0.310819149017334
1770,21,random,10,50% Evidence,0,0.2878079414367676
1771,21,random,10,50% Evidence,1,0.30376648902893066
1772,21,random,10,50% Evidence,2,0.2842838764190674
1773,21,random,10,50% Evidence,3,0.291032075881958
1774,21,random,10,50% Evidence,4,0.2982749938964844
1775,21,random,10,50% Evidence,5,0.2744777202606201
1776,21,random,10,50% Evidence,6,0.34296512603759766
1777,21,random,10,50% Evidence,7,0.2795116901397705
1778,21,random,10,50% Evidence,8,0.27742981910705566
1779,21,random,10,50% Evidence,9,0.27770543098449707
1780,21,random,16,75% Evidence,0,0.27535104751586914
1781,21,random,16,75% Evidence,1,0.27440810203552246
1782,21,random,16,75% Evidence,2,0.2710707187652588
1783,21,random,16,75% Evidence,3,0.2746574878692627
1784,21,random,16,75% Evidence,4,0.2743685245513916
1785,21,random,16,75% Evidence,5,0.2737395763397217
1786,21,random,16,75% Evidence,6,0.2707958221435547
1787,21,random,16,75% Evidence,7,0.27445268630981445
1788,21,random,16,75% Evidence,8,0.2789173126220703
1789,21,random,16,75% Evidence,9,0.3167276382446289
1790,21,random,20,Maximum Evidence,0,0.32260918617248535
1791,21,random,20,Maximum Evidence,1,0.30362367630004883
1792,21,random,20,Maximum Evidence,2,0.28101134300231934
1793,21,random,20,Maximum Evidence,3,0.27734804153442383
1794,21,random,20,Maximum Evidence,4,0.36988139152526855
1795,21,random,20,Maximum Evidence,5,0.30104827880859375
1796,21,random,20,Maximum Evidence,6,0.28546667098999023
1797,21,random,20,Maximum Evidence,7,0.2615087032318115
1798,21,random,20,Maximum Evidence,8,0.2677438259124756
1799,21,random,20,Maximum Evidence,9,0.2776679992675781
1800,22,min_degree,1,Lowest Evidence,0,0.6030604839324951
1801,22,min_degree,1,Lowest Evidence,1,0.5731832981109619
1802,22,min_degree,1,Lowest Evidence,2,0.5682990550994873
1803,22,min_degree,1,Lowest Evidence,3,0.6260316371917725
1804,22,min_degree,1,Lowest Evidence,4,0.6035323143005371
1805,22,min_degree,1,Lowest Evidence,5,0.5989718437194824
1806,22,min_degree,1,Lowest Evidence,6,0.6925477981567383
1807,22,min_degree,1,Lowest Evidence,7,0.5925450325012207
1808,22,min_degree,1,Lowest Evidence,8,0.6271276473999023
1809,22,min_degree,1,Lowest Evidence,9,0.5800373554229736
1810,22,min_degree,6,25% Evidence,0,0.36841654777526855
1811,22,min_degree,6,25% Evidence,1,0.3691985607147217
1812,22,min_degree,6,25% Evidence,2,0.41733765602111816
1813,22,min_degree,6,25% Evidence,3,0.3529937267303467
1814,22,min_degree,6,25% Evidence,4,0.3622708320617676
1815,22,min_degree,6,25% Evidence,5,0.3521263599395752
1816,22,min_degree,6,25% Evidence,6,0.35852622985839844
1817,22,min_degree,6,25% Evidence,7,0.3594534397125244
1818,22,min_degree,6,25% Evidence,8,0.3428037166595459
1819,22,min_degree,6,25% Evidence,9,0.37064433097839355
1820,22,min_degree,11,50% Evidence,0,0.3303709030151367
1821,22,min_degree,11,50% Evidence,1,0.3290712833404541
1822,22,min_degree,11,50% Evidence,2,0.3351004123687744
1823,22,min_degree,11,50% Evidence,3,0.3265872001647949
1824,22,min_degree,11,50% Evidence,4,0.3244507312774658
1825,22,min_degree,11,50% Evidence,5,0.3280503749847412
1826,22,min_degree,11,50% Evidence,6,0.3322594165802002
1827,22,min_degree,11,50% Evidence,7,0.33011913299560547
1828,22,min_degree,11,50% Evidence,8,0.4019784927368164
1829,22,min_degree,11,50% Evidence,9,0.3311324119567871
1830,22,min_degree,16,75% Evidence,0,0.3261830806732178
1831,22,min_degree,16,75% Evidence,1,0.33182787895202637
1832,22,min_degree,16,75% Evidence,2,0.33074069023132324
1833,22,min_degree,16,75% Evidence,3,0.33101487159729004
1834,22,min_degree,16,75% Evidence,4,0.32857823371887207
1835,22,min_degree,16,75% Evidence,5,0.326556921005249
1836,22,min_degree,16,75% Evidence,6,0.3278684616088867
1837,22,min_degree,16,75% Evidence,7,0.337003231048584
1838,22,min_degree,16,75% Evidence,8,0.33498358726501465
1839,22,min_degree,16,75% Evidence,9,0.33780694007873535
1840,22,min_degree,21,Maximum Evidence,0,0.34220075607299805
1841,22,min_degree,21,Maximum Evidence,1,0.3399088382720947
1842,22,min_degree,21,Maximum Evidence,2,0.33779358863830566
1843,22,min_degree,21,Maximum Evidence,3,0.34324073791503906
1844,22,min_degree,21,Maximum Evidence,4,0.3360559940338135
1845,22,min_degree,21,Maximum Evidence,5,0.3265194892883301
1846,22,min_degree,21,Maximum Evidence,6,0.3306879997253418
1847,22,min_degree,21,Maximum Evidence,7,0.34279775619506836
1848,22,min_degree,21,Maximum Evidence,8,0.3370475769042969
1849,22,min_degree,21,Maximum Evidence,9,0.32917189598083496
1850,22,min_fill,1,Lowest Evidence,0,0.9179277420043945
1851,22,min_fill,1,Lowest Evidence,1,0.8504018783569336
1852,22,min_fill,1,Lowest Evidence,2,0.874842643737793
1853,22,min_fill,1,Lowest Evidence,3,0.8714768886566162
1854,22,min_fill,1,Lowest Evidence,4,0.849853515625
1855,22,min_fill,1,Lowest Evidence,5,0.8584535121917725
1856,22,min_fill,1,Lowest Evidence,6,0.8849575519561768
1857,22,min_fill,1,Lowest Evidence,7,0.873011589050293
1858,22,min_fill,1,Lowest Evidence,8,0.8648333549499512
1859,22,min_fill,1,Lowest Evidence,9,1.4015653133392334
1860,22,min_fill,6,25% Evidence,0,0.3793470859527588
1861,22,min_fill,6,25% Evidence,1,0.38490748405456543
1862,22,min_fill,6,25% Evidence,2,0.3651139736175537
1863,22,min_fill,6,25% Evidence,3,0.3549175262451172
1864,22,min_fill,6,25% Evidence,4,0.36622190475463867
1865,22,min_fill,6,25% Evidence,5,0.35788488388061523
1866,22,min_fill,6,25% Evidence,6,0.34593677520751953
1867,22,min_fill,6,25% Evidence,7,0.35303163528442383
1868,22,min_fill,6,25% Evidence,8,0.3650634288787842
1869,22,min_fill,6,25% Evidence,9,0.35791635513305664
1870,22,min_fill,11,50% Evidence,0,0.3430631160736084
1871,22,min_fill,11,50% Evidence,1,0.3248300552368164
1872,22,min_fill,11,50% Evidence,2,0.31775546073913574
1873,22,min_fill,11,50% Evidence,3,0.3199789524078369
1874,22,min_fill,11,50% Evidence,4,0.390761137008667
1875,22,min_fill,11,50% Evidence,5,0.32001614570617676
1876,22,min_fill,11,50% Evidence,6,0.32462072372436523
1877,22,min_fill,11,50% Evidence,7,0.31499218940734863
1878,22,min_fill,11,50% Evidence,8,0.3217921257019043
1879,22,min_fill,11,50% Evidence,9,0.3314526081085205
1880,22,min_fill,16,75% Evidence,0,0.3300464153289795
1881,22,min_fill,16,75% Evidence,1,0.3265960216522217
1882,22,min_fill,16,75% Evidence,2,0.3166635036468506
1883,22,min_fill,16,75% Evidence,3,0.3174576759338379
1884,22,min_fill,16,75% Evidence,4,0.3268148899078369
1885,22,min_fill,16,75% Evidence,5,0.35045385360717773
1886,22,min_fill,16,75% Evidence,6,0.32186007499694824
1887,22,min_fill,16,75% Evidence,7,0.31374144554138184
1888,22,min_fill,16,75% Evidence,8,0.31461548805236816
1889,22,min_fill,16,75% Evidence,9,0.32271480560302734
1890,22,min_fill,21,Maximum Evidence,0,0.33108091354370117
1891,22,min_fill,21,Maximum Evidence,1,0.33359551429748535
1892,22,min_fill,21,Maximum Evidence,2,0.3183262348175049
1893,22,min_fill,21,Maximum Evidence,3,0.31753993034362793
1894,22,min_fill,21,Maximum Evidence,4,0.3145310878753662
1895,22,min_fill,21,Maximum Evidence,5,0.31992626190185547
1896,22,min_fill,21,Maximum Evidence,6,0.319791316986084
1897,22,min_fill,21,Maximum Evidence,7,0.3202040195465088
1898,22,min_fill,21,Maximum Evidence,8,0.3194088935852051
1899,22,min_fill,21,Maximum Evidence,9,0.3134610652923584
1900,22,random,1,Lowest Evidence,0,0.8930971622467041
